"id","text"
"17887956341758644","yok daftarr"
"17890841111752475","kalo itu tetep mba😭🤣"
"17900077847709707","ya Allah cantike seee masyaAllah"
"17882024720728094","aamiin, makasii tp km jg cantik kak"
"17980786676515546","😍"
"17934580477816317","ROGER Epic Skin"
"17944113055665368","@ronaldoslbn M3lah masa Epic"
"17917032926318794","@surya.sihite99 terlalu jelek M3🤣🤣"
"17930247148950410","@ronaldoslbn  @official.moonton"
"17934291601922866","Keren"
"18285503215054903","uwiii 👏👏"
"17938117138852655","Keren kalii🙌"
"17977365013467772","Mantap🔥"
"17854730465692372","Abangg kita ni ah @ciciliasinaga 🔥🔥"
"17923395022993905","Keren abiss jo"
"18000839260392483","Eakkk🔥"
"18110970121274552","Kalo dapat gopaynya, bagi aku ya @surya.sihite99"
"17927121806048264","Akhirnya ini go public ya Jo kwkw mantapss"
"17957382610586080","seram abang ini 🔥"
"17910329045343792","Behhh🔥🙌"
"17875514894583270","@dortaviasiburian bihhh😂"
"17961428548519284","@usy_smrg lebih seram abg""mu :v"
"18162519004206457","@shynta.purba iya jo, wkwkwk"
"18151339141215851","@rosmelindasigalingging apasih, sksd :v"
"17945262472693298","@hom_panjaitan idodaa le"
"17947674355727070","@sintia_gintingg eakk"
"17924496505980970","@febry.29 kutunggu cair ya dek :v"
"17933210665931161","@jelitahtst 🔥"
"18009979861373747","@ester_simanullang29 🔥"
"17913720116157965","@enjelinalestaris 🔥"
"17922607673122343","@riodamanik7 🔥"
"17906765387287632","@febry.29 ga lengka2 aww❤️"
"18044011639311508","@ciciliasinaga wajibb :v"
"17915205689124545","@surya.sihite99 wkwkw macam zenitsu, tidur tidur keren aje🔥"
"17898488162403638","@usy_smrg inosuke gk kalah keren, bisa masuk lubang tikus, gaya ulok dibaen wkwkw"
"17882753375525966","@surya.sihite99 haha kau kan ulok juga😢😂"
"18277801867030069","Cuan cuan 💰💰"
"17946580225685091","🙌"
"17903548520326085","Bg hite ini boz senggol dong🔥"
"17936303170777380","Tbl tbl ganteng bgtttt 😍😍😍"
"17926386593431294","Alhamdulilah berkah ilmu nya ayanggg 😍❤️"
"17933001743502709","Keren pisan 🔥👏"
"17938290914209069","Love banyak banyak buat rizkaaa, makasihh banyakkkk ❤️❤️"
"17964048763751603","Congrats rizka berkah ilmu dan gelarnya"
"18008706286439483","punten msib batch 1 numpang lewat"
"17923815965521797","@awhof permisi kang"
"18019674970397905","@fakhrinuralam alhamdulillah, aamiin"
"17910492614599549","@sndiana17 ❤️❤️❤️❤️❤️"
"18172835005232710","@aldooo29 alhamdulillah, aamiin ayaaaaaaaanggggggggg❤️❤️"
"17921880527521694","@dhiafauziahapra makasi, aamiin aamiin😍"
"17947304273091424","wahhh congratss rizka,Alhamdulillah semoga bermanfaat ya ilmunya🔥🔥🔥"
"17941805117177197","@rapl1_ aamiin aamiin thankyou apiii🔥"
"17899089659563411","Makasiii buat 5 bulan inii kaaa 🤗"
"17889198938667990","Congrats rizkaa, makasih udah mau temenan dan bantuin akuu😍"
"17967928981702340","@hi_naell luv yaa❤️❤️"
"17947321342726243","ganteng banget lochhhh"
"17844011276718478","@auliarpratiwi makasih 🙌🙌"
"17855232065685581","Aduduhhhhh"
"18177739408167036","congrats pakk"
"17881674191532292","@iranandasyah_ makasih wulan 🔥🔥"
"18143228683221886","bismillah aamiin 🙌"
"18190028059154793","@hendrynm amiin 🙏🙏"
"18110894488282444","Faisulll"
"17919389162070513","@fajekrina fajeeeeek ya ampun kangen 🙌🙌"
"17860582250673607","@faisaldp._ wkwkwk ikut studi ta magang sul ?"
"18195025012146612","@fajekrina studi aku jek"
"17986735324440856","@faisaldp._ oalah"
"17956979368511639","Mantap 👍🏼👍🏼👍🏼"
"18007903798846100","Semangat✨️"
"17946942629549412","@rd_fakhri tencuuu💙"
"17865535004932401","mangatt tarisaa"
"18015917341731573","@sheeiiillaa Makaasii Sheilaa💙 kamuu jugaa"
"17941548956678815","Asikk diambil juga offeringnya, mangatt!!"
"18301473526105983","@risataaa terimaaakasiii teeh💙💙hwaitingg juga 😂"
"18227488804214944","Ididiidid congratulations hahaha"
"18231550777174901","@arifudin_syah ditunggu twibonnya😌😌"
"18021500782619841","🔥"
"18003027916924389","Wow,,Semangat tarr 🙌💪"
"17977228094223008","@piyak_piyak__ waaa iyaa terimakaacii💙💙"
"18278712208176816","@ikbalghajali10 ☄️"
"18006889753845600","congratsss tarrrr🤩💘"
"18038051683514089","@ipatfatmawatii_ makaasiii Ipaat💙💙"
"17961237479480516","@ephemeralsoobad_ sekarang apa tarr ?"
"17968745906582627","@ikbalghajali10 besok ajalah"
"17994168472971725","@anggieslstya makaaasii Anggie💙"
"18379231570031130","@ephemeralsoobad_ kenapa Komen woy wkwkkw"
"17864035805979636","@arifudin_syah u also comment in here brooo🥸"
"17903418209281034","👏👏"
"17944718404656885","🔥🔥"
"18007648705371250","bangganya aku"
"17859603638660000","Mantaap kereen"
"17902950386432683","@m_syamsu_rizal Alhamdulillah, 😂"
"17959794853543857","go off king👍🏻"
"17916907895169505","Mantap kii"
"17907406310208823","Congrats 👏👏👍👍👌👌😍😍💐💐"
"18211189918116873","👏👏👏"
"17918083010524786","Min kok komennya dilimit min @ vibicloud"
"17934855635258014","Pertamax pertamaxx"
"18007607237044339","ngeri narsumnya ini ❤️🔥"
"17948360162609986","@fitasukiyani mantaaap kan kak, jangan lupa hadirr 🥰🥰❤️🔥"
"17973437665467573","Proudd🔥 keren yahayy!"
"17913054794277839","@aramdhani24 tengkyuuu nisaa🔥"
"17871955358735978","semoga lolos🙌🙌"
"18221801020151818","@nurullfd_ sudah ada pengumuman ?"
"18209091001085847","@sitirosyadahnurlia apakah sudah ada kak?"
"17882187713648739","@sndpf_ belum kak, sepertinya saya belum lolos. Soalnya yg lolos sudah dapet email"
"17885627801689426","@sitirosyadahnurlia berapa hari emangnya setelah tes pengumannya"
"17986837693545650","@sndpf_ aku tes tgl 23"
"17933431070231155","Permisi , untuk yg sudah lolos apa ad grup chat atau semacam nya?"
"17958586891903125","@ndina_wt bantu jawab. belum ada kak."
"18063005422316608","@inesuci10 terimakasih infony"
"17853196421781356","@ndina_wt mau nanya kak. kalo kita lolos apa kita harus buat rekening?"
"18204475735166908","@ndina_wt halo kak mau tanya, kaka lolos di program studi independen yang mana kak kalo boleh tau?"
"17942922722228360","Info selanjutnya buat yg lolos gimana ya kakk"
"18011622784433156","parah bngt.. padahal udah milih ini tapi tiba tiba dikurangin.. gimana pertanggungjawaban nya? kita sudah menolak tmpt lain tapi knpa tbtb dikurangin setelah dinyatakan lolos???"
"17941408214085938","@hy.haaan sama kita kak ;("
"17977427479577799","#REPORTMARIBELAJAR"
"17851701290797662","@sndpf_ REPORTTTT SANGAT MENYUSAHKAN"
"17990867068515723","Parahh bgtttt iniii"
"18208083865091676","Hi admin,
Saya sedih dan kecewa dengan adanya pengurangan kuota ini. Saya sudah menolak tawaran lain dan sudah mengisi krs😭😭😭
Aku harap pengumuman ini dibatalkan dan menggunakan kembali rencana awal 😭😭
Terima kasih"
"17885213315693903","mohon di jawab. bagaimana ya ini jadinya yg udah lolos trs tbtb ga lolos itu jadi apa engga ya?"
"17974709908629173","ada yg udah lolos gak??"
"17863468451771227","@sitirosyadahnurlia lolos gak kak?"
"17875745054726515","@ariizky13 belum rezekinya kak😁"
"18209099437093500","@umamiiiiii_ izin tanya ka dapet email lolos nya waktu kapan ya?"
"17899800503584629","@sopia.ulum kak tesnya tanggal berapa?"
"18228481513120017","@yunita.nuf tanggal 23 Juli ka, sampe sekarang belum ada info"
"18185934628171869","@sopia.ulum aku kemarin tanggal 2 Agustus kak, blum ada info juga"
"17919433862542002","Pagi min, saya belum menerima email masuk, Telegram. Mengapa ya min? Saya sudah mengisi Formulir LOA"
"18042770998363700","Ijin bertanya, kan kemarin tanggal 9 sudah mengisi LoA dan survey kebhinekaan. Lalu untuk pengumuman selanjutnya apakah sudah ada?"
"17967861613794941","Hallo min @maribelajar_id izin bertanya bagi mahasiswa yang sudah lolos apakah tidak digabungkan dalam 1 grup?? Karna program sudah mulai berjalan hari ini. Namun tidak ada arahan yang didapat. Mohon dibalas yaa"
"17921138528451241","Halo admin @maribelajar_id , untuk program studi idependen cloud administrator apakah tidak ada grub tele/wa/ms team nya? Di akun kampus merdeka saya seharusnya ini sudah mulai kegiatan, jadi buat laporan harian saya hari ini bagaimana? Coba chat wa ga dibales😔"
"17932840514458246","Ini maribelajar kok ga ada respon, lari dari tanggung jawab apa gimana sih. Kalau ga niat ikut program kampusmerdeka mending gausah join dari awal. Kasian loh ini mahasiswa digantungin"
"17963850208869999","siang admin @maribelajar_id ini untuk yang sudah lolos studi independen microsoft application maker apakah tidak ada grup untuk diberikan informasi?"
"17938126235164348","@chandra_rmdhni sama, data analist ada grup nya ga ya"
"17953907126054842","@viviaryska aku juga lolos di data analyst dan AI kak, tapi kok gk ada kelanjutannya ya"
"17911310780612105","@pinkilaila mungkin tunggu email aja ya, dm juga belum dibales"
"18056706667333362","Sama, hari ini juga belum ada info di email padahal harus nya hari ini sudah mulai di data analytic"
"17941775651103185","@unikwln_ hai dear, sudah cek email? Baru saja kami kirimkan informasi terbaru 😉"
"17844050003832069","@riskiwulandariputri hai dear, informasi grup sudah ada di email ya, mohon di cek 😉"
"17872814684699015","@halcyon.mira hai dear mohon cek email, kami sudah kirimkan informasi terbaru 😉"
"17964848986732204","@chandra_rmdhni hallo dear, mohon segera meluncur ke email sudah kami kirimkan id untuk masuk grup 😉"
"17934057551463254","@afridagea hallo kak program hari ini yaitu on boarding nasional, cek email untuk informasi lainnya 😉"
"17920929062460879","Yang keterima siapa ya🙌. khusus nya program data analyst"
"18004965136462019","@aidaaa.52 lagi nyari temen se program hehe"
"17969775331741809","@aidaaa.52 akuu data analysts"
"17980332940612885","Hari ini harusnya mulai yang data analyst dan AI, tapi kok belum ada info yaa"
"17842356017838114","@aidaaa.52 akuuu"
"17923517441400137","@maribelajar_id  mau nanya untuk lihat jadwal belajar dan jam nya gimana ya?.. untuk cycle batch 3"
"17902873583562147","Halo min, apakah sudah ada info terkait pelaksanaan program studi independen jalur data analysts dan AI karena hari ini saya belum mendapat kiriman email terkait pelaksanaan program"
"17924182322396726","kak apakah tidak ada Twibbon Selebrasi MBKM CYCLE 3 SIB yah? spt mitra lain🙏🏻"
"18011319685443590","Untuk pengumuman cycle batch 3 program cloud administrator apakah sudah ada pengumuman? Karena sampai detik ini saya tidak mendapatkan email apapun. Mohon informasinya @maribelajar_id 🙏"
"17906030942469283","Thankyouu Havid, sukses selalu yaa🙌🔥"
"18258273676068990","Kuereenn ee... 👏👏👏 Bagi ilmu 😊"
"17943520852728113","@kerenkezia12 sama sama mba, sukses selalu juga buat mba keren 🔥"
"17939832286752489","@_anisizza ayok lah gass"
"17999493907389574","Keren 👍 jngn lupa bagi ilmu ke adik kelas nya"
"18216590767111739","Mantap mas, sukses selalu mas @havid_za"
"17946863869642633","Kyaa keren mas havid 👏"
"17945842267657020","Keren mas hafid...tetap semangat ya"
"17985115477428758","@f_ahmad.26 siap pak"
"18260884444068287","@aritovarizki_ siap ri suwun"
"17929010380858909","@riski_kukuh kyaa dikomen mastah. Suwun ris 👏"
"17939053222829324","@ima.d.sukmawati.7 siap bulik 🔥"
"17925737456087923","Idiw kewrennnnnnnnn"
"17977281016469561","@_pujilestarii1 mohon doa restunya 😅"
"17891135189535926","WAAAH KEREN BGTT KAKAKKK. TIPS TRICKNYA DONGGG BIAR KETERIMAAAA😍😍😍😍😍"
"17936674702772263","Produktif bgt kakaaa 😍😍"
"17895610595465179","@zzefanyadw tips nya temenan sama kamu biar termotivasi 🔥🤩"
"18122755528248081","@maghfirahhan Alhamdulillah samaan kan fir 🤫"
"17896095839449932","@vettapril_ adoh padahal kak veta yang lebih memotivasi🥰"
"17933261710930094","Bismillah nyusul"
"17876963084572369","@carissarhy bismillah bisa 😍🔥❤️"
"17919607082314542","Josss vet 🔥"
"17877504368569752","@budi_sts ni yg komen juga mantep bat niii wkwk🔥"
"17978996467435480","terosss terosssss"
"17911209224479871","@maskidi_ nabrak dong terus terus 😌"
"17865599762654071","Uwiiiiih semangaat jangan kasih kendor dindah😍"
"17942864455762228","Dinda hbs ini jgn tambah marah2 y, MANGAT 😍"
"18280658470047829","Ihiyyy. Semangat Bu guru<3"
"18184590994083807","Hee panglipuran"
"17934435160919481","@ochorpn wkwkwk Makasih kak ocho, Semangat juga Magangnyaaa🥰"
"18112841545263881","@srioktavnlaila WKWKWK ampun kak"
"17925904805039732","@tiarra_dewi Weeeh Makasih Tiara, u too..."
"17928738382996463","@zahri_nnaz wkwk betul sekali pemirsaa"
"17920848422156355","Yuhuuu cemunguts dindaa😍"
"18269504431065138","@dwiiwahyu9_ Maaci dwi, U too.."
"17920677695158278","Alhamdulillah bapak bangga part 2👏"
"18111525895277175","@mevitanisyaa HAHAHA mari bersama-sama membanggakan bapak"
"17957566846581277","Alhamdulillah, selamat dindaa😍"
"18144845803223213","Selamat dan semangattt din!🤗✨"
"17946265864683712","@septaauliaa Thank You septaaa"
"17963299369536519","@elsa_aip Maaci aip❤"
"17993517145412528","Duhh ngerii, semangaaatt😍🔥"
"17911826762482366","@alfinasyntiaas wkwkwk Thank You piin😍"
"17898440753401211","asikk, mangatt kak 🥰🔥"
"17877477155568166","@muhimmaaaah wkwkwk ayoo kak ditunggu nih twibbon KM nyaa"
"17958747280576649","semangat qaqa🙌"
"17915813675200898","semangat😍😍"
"17957305300537401","@macchiatong_ Makasiih kak wkwkwk"
"18020395774354825","@tffnia31_ wkkwk thank youuu"
"17888628914508630","Ngerii suhu🙌"
"18277830877019836","Mantep banget🙌, semangat lurr🔥🔥"
"17933621302912372","Keren bgt"
"17925395114095183","kijang satu, lari!!!"
"17906491256288071","Mantap ngko lek bayaran traktiran yud😂😂😂😂"
"17895592760463325","Mantapp keren banget temenku niiih🔥🔥"
"18036992467319240","Wihhh siap siap siap🔥"
"17897912510405179","@difaishak__ siap bu petarung"
"17956114498594410","@dindafaranita baru tau ya kak?wkwk"
"18018551815336333","@mrjrezh kijang Dua, segera merapat makan gado2"
"17930037958887465","@sti.glo Masih kalah keren sama kak stiglo"
"17899640342380500","@anaari09 makasih. Semangat jg cikgu"
"18276892210038066","@fikri_rusli10 soto rampal 😂"
"17959908175520457","Wihhhhhhhh"
"17923611593117047","@imah_makatita alo cikguu"
"17941599349794482","Mantap bro Yudha, semngat yo bro💪💪"
"17949926419631841","Jan ndak umum 🔥🔥🔥"
"18278102254021488","@fikri_rusli10 @dityayudha_ soto ae  wkwkw"
"17917440842081425","@keziatimbalo weehh sist kezia. Semangat jg SI nya sist"
"18212964298114376","@andy_rynt mosok seh lurr😂"
"18197686738180837","@andy_rynt masuk yo bro sotone -fikri"
"18183575908088888","@dityayudha_ gas gas gas gas gas😂😂"
"17880037610549564","@dityayudha_ aku ikut yoo wkwkwk😂😂 pengen rsa soto rampal mbk2 ayu😂😂"
"17922991019064035","Lanjut ke komen maafken caption yang sangat panjang lebar kali tinggi ini🙏"
"18093068077303262","Dan terakhir  terima kasih kepada dospem saya bunda hesty, kampus ULM, serta prodi, kepada keluarga, dan teman teman terdekat saya atas asupan support semangat, pengertiannya dan bantuan selama saya mengikuti program SI ini🙏"
"17923176272070081","Mutiiiiiiiiiii akhirnya yaaa 😍"
"17952774775587372","@nurinjaniiiii akhirnya  terlewatin alhamdulillah😍"
